KSW1	79.150000	109.210000	0.000000
KSW2	98.200000	109.210000	0.000000
KSW3	117.250000	109.210000	0.000000
KSW4	136.300000	109.210000	0.000000
KSW5	155.350000	109.210000	0.000000
KSW6	174.400000	109.210000	0.000000
KSW7	193.450000	109.210000	0.000000
KSW8	212.500000	109.210000	0.000000
KSW9	231.550000	109.210000	0.000000
KSW10	250.600000	109.210000	0.000000
KSW11	269.650000	109.210000	0.000000
KSW12	288.700000	109.210000	0.000000
KSW13	307.750000	109.210000	0.000000
KSW14	326.800000	109.210000	0.000000
KSW15	345.850000	109.210000	0.000000
KSW16	83.912500	128.260000	0.000000
KSW17	107.725000	128.260000	0.000000
KSW18	126.775000	128.260000	0.000000
KSW19	145.825000	128.260000	0.000000
KSW20	164.875000	128.260000	0.000000
KSW21	183.925000	128.260000	0.000000
KSW22	202.975000	128.260000	0.000000
KSW23	222.025000	128.260000	0.000000
KSW24	241.075000	128.260000	0.000000
KSW25	260.125000	128.260000	0.000000
KSW26	279.175000	128.260000	0.000000
KSW27	298.225000	128.260000	0.000000
KSW28	317.275000	128.260000	0.000000
KSW29	341.087500	128.260000	0.000000
KSW30	86.293750	147.310000	0.000000
KSW31	112.487500	147.310000	0.000000
KSW32	131.537500	147.310000	0.000000
KSW33	150.587500	147.310000	0.000000
KSW34	169.637500	147.310000	0.000000
KSW35	188.687500	147.310000	0.000000
KSW36	207.737500	147.310000	0.000000
KSW37	226.787500	147.310000	0.000000
KSW38	245.837500	147.310000	0.000000
KSW39	264.887500	147.310000	0.000000
KSW40	283.937500	147.310000	0.000000
KSW41	302.987500	147.310000	0.000000
KSW42	333.943750	147.310000	0.000000
KSW43	91.056250	166.360000	0.000000
KSW44	122.012500	166.360000	0.000000
KSW45	141.062500	166.360000	0.000000
KSW46	160.112500	166.360000	0.000000
KSW47	179.162500	166.360000	0.000000
KSW48	198.212500	166.360000	0.000000
KSW49	217.262500	166.360000	0.000000
KSW50	236.312500	166.360000	0.000000
KSW51	255.362500	166.360000	0.000000
KSW52	274.412500	166.360000	0.000000
KSW53	293.462500	166.360000	0.000000
KSW54	319.656250	166.360000	0.000000
KSW55	345.850000	166.360000	0.000000
KSW56	107.725000	185.410000	0.000000
KSW57	129.156250	185.410000	0.000000
KSW58	200.593750	185.410000	0.000000
KSW59	274.412500	185.410000	0.000000
KSW60	298.225000	185.410000	0.000000
D1	74.050000	106.610000	0.000000
D2	93.100000	106.610000	0.000000
D3	112.150000	106.610000	0.000000
D4	131.200000	106.610000	0.000000
D5	150.250000	106.610000	0.000000
D6	169.300000	106.610000	0.000000
D7	188.350000	106.610000	0.000000
D8	207.400000	106.610000	0.000000
D9	226.450000	106.610000	0.000000
D10	245.500000	106.610000	0.000000
D11	264.550000	106.610000	0.000000
D12	283.600000	106.610000	0.000000
D13	302.650000	106.610000	0.000000
D14	321.700000	106.610000	0.000000
D15	340.750000	106.610000	0.000000
D16	78.812500	125.660000	0.000000
D17	102.625000	125.660000	0.000000
D18	121.675000	125.660000	0.000000
D19	140.725000	125.660000	0.000000
D20	159.775000	125.660000	0.000000
D21	178.825000	125.660000	0.000000
D22	197.875000	125.660000	0.000000
D23	216.925000	125.660000	0.000000
D24	235.975000	125.660000	0.000000
D25	255.025000	125.660000	0.000000
D26	274.075000	125.660000	0.000000
D27	293.125000	125.660000	0.000000
D28	312.175000	125.660000	0.000000
D29	335.987500	125.660000	0.000000
D30	81.193750	144.710000	0.000000
D31	107.387500	144.710000	0.000000
D32	126.437500	144.710000	0.000000
D33	145.487500	144.710000	0.000000
D34	164.537500	144.710000	0.000000
D35	183.587500	144.710000	0.000000
D36	202.637500	144.710000	0.000000
D37	221.687500	144.710000	0.000000
D38	240.737500	144.710000	0.000000
D39	259.787500	144.710000	0.000000
D40	278.837500	144.710000	0.000000
D41	297.887500	144.710000	0.000000
D42	328.843750	144.710000	0.000000
D43	85.956250	163.760000	0.000000
D44	116.912500	163.760000	0.000000
D45	135.962500	163.760000	0.000000
D46	155.012500	163.760000	0.000000
D47	174.062500	163.760000	0.000000
