KSW1	79.525000	109.525000	0.000000
KSW2	98.575000	109.525000	0.000000
KSW3	117.625000	109.525000	0.000000
KSW4	136.675000	109.525000	0.000000
KSW5	155.725000	109.525000	0.000000
KSW6	174.775000	109.525000	0.000000
KSW7	193.825000	109.525000	0.000000
KSW8	212.875000	109.525000	0.000000
KSW9	231.925000	109.525000	0.000000
KSW10	250.975000	109.525000	0.000000
KSW11	270.025000	109.525000	0.000000
KSW12	289.075000	109.525000	0.000000
KSW13	308.125000	109.525000	0.000000
KSW14	327.175000	109.525000	0.000000
KSW15	346.225000	109.525000	0.000000
KSW16	84.287500	128.575000	0.000000
KSW17	108.100000	128.575000	0.000000
KSW18	127.150000	128.575000	0.000000
KSW19	146.200000	128.575000	0.000000
KSW20	165.250000	128.575000	0.000000
KSW21	184.300000	128.575000	0.000000
KSW22	203.350000	128.575000	0.000000
KSW23	222.400000	128.575000	0.000000
KSW24	241.450000	128.575000	0.000000
KSW25	260.500000	128.575000	0.000000
KSW26	279.550000	128.575000	0.000000
KSW27	298.600000	128.575000	0.000000
KSW28	317.650000	128.575000	0.000000
KSW29	341.462500	128.575000	0.000000
KSW30	86.668750	147.625000	0.000000
KSW31	112.862500	147.625000	0.000000
KSW32	131.912500	147.625000	0.000000
KSW33	150.962500	147.625000	0.000000
KSW34	170.012500	147.625000	0.000000
KSW35	189.062500	147.625000	0.000000
KSW36	208.112500	147.625000	0.000000
KSW37	227.162500	147.625000	0.000000
KSW38	246.212500	147.625000	0.000000
KSW39	265.262500	147.625000	0.000000
KSW40	284.312500	147.625000	0.000000
KSW41	303.362500	147.625000	0.000000
KSW42	334.318750	147.625000	0.000000
KSW43	91.431250	166.675000	0.000000
KSW44	122.387500	166.675000	0.000000
KSW45	141.437500	166.675000	0.000000
KSW46	160.487500	166.675000	0.000000
KSW47	179.537500	166.675000	0.000000
KSW48	198.587500	166.675000	0.000000
KSW49	217.637500	166.675000	0.000000
KSW50	236.687500	166.675000	0.000000
KSW51	255.737500	166.675000	0.000000
KSW52	274.787500	166.675000	0.000000
KSW53	293.837500	166.675000	0.000000
KSW54	320.031250	166.675000	0.000000
KSW55	346.225000	166.675000	0.000000
KSW56	108.100000	185.725000	0.000000
KSW57	129.531250	185.725000	0.000000
KSW58	200.968750	185.725000	0.000000
KSW59	274.787500	185.725000	0.000000
KSW60	298.600000	185.725000	0.000000
D1	74.425000	106.925000	0.000000
D2	93.475000	106.925000	0.000000
D3	112.525000	106.925000	0.000000
D4	131.575000	106.925000	0.000000
D5	150.625000	106.925000	0.000000
D6	169.675000	106.925000	0.000000
D7	188.725000	106.925000	0.000000
D8	207.775000	106.925000	0.000000
D9	226.825000	106.925000	0.000000
D10	245.875000	106.925000	0.000000
D11	264.925000	106.925000	0.000000
D12	283.975000	106.925000	0.000000
D13	303.025000	106.925000	0.000000
D14	322.075000	106.925000	0.000000
D15	341.125000	106.925000	0.000000
D16	79.187500	125.975000	0.000000
D17	103.000000	125.975000	0.000000
D18	122.050000	125.975000	0.000000
D19	141.100000	125.975000	0.000000
D20	160.150000	125.975000	0.000000
D21	179.200000	125.975000	0.000000
D22	198.250000	125.975000	0.000000
D23	217.300000	125.975000	0.000000
D24	236.350000	125.975000	0.000000
D25	255.400000	125.975000	0.000000
D26	274.450000	125.975000	0.000000
D27	293.500000	125.975000	0.000000
D28	312.550000	125.975000	0.000000
D29	336.362500	125.975000	0.000000
D30	81.568750	145.025000	0.000000
D31	107.762500	145.025000	0.000000
D32	126.812500	145.025000	0.000000
D33	145.862500	145.025000	0.000000
D34	164.912500	145.025000	0.000000
D35	183.962500	145.025000	0.000000
D36	203.012500	145.025000	0.000000
D37	222.062500	145.025000	0.000000
D38	241.112500	145.025000	0.000000
D39	260.162500	145.025000	0.000000
D40	279.212500	145.025000	0.000000
D41	298.262500	145.025000	0.000000
D42	329.218750	145.025000	0.000000
D43	86.331250	164.075000	0.000000
D44	117.287500	164.075000	0.000000
D45	136.337500	164.075000	0.000000
D46	155.387500	164.075000	0.000000
D47	174.437500	164.075000	0.000000
D48	193.487500	164.075000	0.000000
D49	212.537500	164.075000	0.000000
D50	231.587500	164.075000	0.000000
D51	250.637500	164.075000	0.000000
D52	269.687500	164.075000	0.000000
D53	288.737500	164.075000	0.000000
D54	314.931250	164.075000	0.000000
D55	341.125000	164.075000	0.000000
D56	103.000000	183.125000	0.000000
D57	124.431250	183.125000	0.000000
D58	195.868750	183.125000	0.000000
D59	269.687500	183.125000	0.000000
D60	293.500000	183.125000	0.000000
LED42	79.525000	104.565000	180.000000
LED43	98.575000	104.565000	180.000000
LED44	117.625000	104.565000	180.000000
LED45	136.675000	104.565000	180.000000
LED46	155.725000	104.565000	180.000000
LED47	174.775000	104.565000	180.000000
LED48	193.825000	104.565000	180.000000
LED49	212.875000	104.565000	180.000000
LED50	231.925000	104.565000	180.000000
LED51	250.975000	104.565000	180.000000
LED52	270.025000	104.565000	180.000000
LED53	289.075000	104.565000	180.000000
LED54	308.125000	104.565000	180.000000
LED55	327.175000	104.565000	180.000000
LED56	346.225000	104.565000	180.000000
LED41	84.287500	123.615000	0.000000
LED40	108.100000	123.615000	0.000000
LED39	127.150000	123.615000	0.000000
LED38	146.200000	123.615000	0.000000
LED37	165.250000	123.615000	0.000000
LED36	184.300000	123.615000	0.000000
LED35	203.350000	123.615000	0.000000
LED34	222.400000	123.615000	0.000000
LED33	241.450000	123.615000	0.000000
LED32	260.500000	123.615000	0.000000
LED31	279.550000	123.615000	0.000000
LED30	298.600000	123.615000	0.000000
LED29	317.650000	123.615000	0.000000
LED28	341.462500	123.615000	0.000000
LED15	86.668750	142.665000	180.000000
LED16	112.862500	142.665000	180.000000
LED17	131.912500	142.665000	180.000000
LED18	150.962500	142.665000	180.000000
LED19	170.012500	142.665000	180.000000
LED20	189.062500	142.665000	180.000000
LED21	208.112500	142.665000	180.000000
